Customer ID	Full Name	Date of Purchase	Age	State	MTN Device	Gender	Satisfaction Rate	Customer Review	Customer Tenure in months	Subscription Plan	 Unit Price 	Number of Times Purchased	 Total Revenue 	Data Usage	Customer Churn Status	Reasons for Churn
CUST0355	Abubakar Martin	01 January 2025	73	Jigawa	Mobile SIM Card	Female	1	Poor	34	12.5GB Monthly Plan	" ?5,500.00 "	8	" ?44,000.00 "	154.74	No	No Churn
CUST0356	Bala Gibson	01 January 2025	59	Enugu	Mobile SIM Card	Female	1	Poor	36	3.2GB 2-Day Plan	" ?1,000.00 "	15	" ?15,000.00 "	105.29	No	No Churn
CUST0357	Oghene Winters	01 January 2025	44	Cross River	4G Router	Female	1	Poor	13	65GB Monthly Plan	" ?16,000.00 "	4	" ?64,000.00 "	141.76	No	No Churn
CUST0358	Chinedu Smith	01 January 2025	32	Jigawa	Broadband MiFi	Male	2	Fair	58	300GB FUP Monthly Unlimited	" ?30,000.00 "	11	" ?330,000.00 "	153.99	Yes	Fast Data Consumption
CUST0358	Chinedu Smith	01 January 2025	32	Jigawa	5G Broadband Router	Male	2	Fair	58	120GB Monthly Broadband Plan	" ?24,000.00 "	3	" ?72,000.00 "	32.81	Yes	Fast Data Consumption
CUST0358	Chinedu Smith	01 January 2025	32	Jigawa	4G Router	Male	2	Fair	58	25GB Monthly Plan	" ?9,000.00 "	13	" ?117,000.00 "	155.53	Yes	Fast Data Consumption
CUST0359	Omamuzo Juarez	01 March 2025	58	Oyo	4G Router	Female	2	Fair	53	165GB Monthly Plan	" ?35,000.00 "	16	" ?560,000.00 "	36.10	No	No Churn
CUST0359	Omamuzo Juarez	01 March 2025	58	Oyo	5G Broadband Router	Female	2	Fair	53	150GB FUP Monthly Unlimited	" ?20,000.00 "	14	" ?280,000.00 "	29.20	No	No Churn
CUST0360	Fatima Webb	01 January 2025	29	Nasarawa	Mobile SIM Card	Female	1	Poor	7	12.5GB Monthly Plan	" ?5,500.00 "	1	" ?5,500.00 "	30.20	Yes	High Call Tarriffs
CUST0360	Fatima Webb	01 January 2025	29	Nasarawa	Broadband MiFi	Female	1	Poor	7	30GB Monthly Broadband Plan	" ?9,000.00 "	9	" ?81,000.00 "	133.09	Yes	High Call Tarriffs
CUST0361	Obinna Andrews	01 February 2025	58	Kebbi	Broadband MiFi	Male	4	Very Good	33	30GB Monthly Broadband Plan	" ?9,000.00 "	16	" ?144,000.00 "	77.19	No	No Churn
CUST0361	Obinna Andrews	01 February 2025	58	Kebbi	5G Broadband Router	Male	4	Very Good	33	150GB FUP Monthly Unlimited	" ?20,000.00 "	12	" ?240,000.00 "	113.67	No	No Churn
CUST0361	Obinna Andrews	01 February 2025	58	Kebbi	Mobile SIM Card	Male	4	Very Good	33	7GB Monthly Plan	" ?3,500.00 "	13	" ?45,500.00 "	136.53	No	No Churn
CUST0362	Sade Donaldson	01 February 2025	27	Gombe	Broadband MiFi	Female	3	Good	6	60GB Monthly Broadband Plan	" ?14,500.00 "	10	" ?145,000.00 "	132.32	No	No Churn
CUST0363	Omamuzo Alexander	01 February 2025	29	Ekiti	4G Router	Female	2	Fair	6	165GB Monthly Plan	" ?35,000.00 "	18	" ?630,000.00 "	78.06	Yes	Poor Customer Service
CUST0364	Maryam Harmon	01 January 2025	79	Adamawa	Broadband MiFi	Female	3	Good	2	150GB FUP Monthly Unlimited	" ?20,000.00 "	17	" ?340,000.00 "	161.52	Yes	Better Offers from Competitors
CUST0364	Maryam Harmon	01 January 2025	79	Adamawa	4G Router	Female	3	Good	2	165GB Monthly Plan	" ?35,000.00 "	18	" ?630,000.00 "	188.05	Yes	Better Offers from Competitors
CUST0364	Maryam Harmon	01 January 2025	79	Adamawa	Mobile SIM Card	Female	3	Good	2	1.5GB 2-Day Plan	 ?600.00 	8	" ?4,800.00 "	148.34	Yes	Better Offers from Competitors
CUST0365	Kunle Myers	01 January 2025	20	Plateau	Broadband MiFi	Female	4	Very Good	42	30GB Monthly Broadband Plan	" ?9,000.00 "	2	" ?18,000.00 "	34.86	No	No Churn
CUST0365	Kunle Myers	01 January 2025	20	Plateau	Mobile SIM Card	Female	4	Very Good	42	1GB+1.5mins Daily Plan	 ?500.00 	4	" ?2,000.00 "	164.24	No	No Churn
CUST0365	Kunle Myers	01 January 2025	20	Plateau	5G Broadband Router	Female	4	Very Good	42	1.5TB Yearly Broadband Plan	" ?150,000.00 "	19	" ?2,850,000.00 "	122.44	No	No Churn
CUST0366	Kunle Brady	01 February 2025	29	Delta	5G Broadband Router	Female	1	Poor	39	450GB 3-Month Broadband Plan	" ?75,000.00 "	19	" ?1,425,000.00 "	65.18	No	No Churn
CUST0366	Kunle Brady	01 February 2025	29	Delta	Mobile SIM Card	Female	1	Poor	39	16.5GB+10mins Monthly Plan	" ?6,500.00 "	7	" ?45,500.00 "	27.90	No	No Churn
CUST0367	Bola Carpenter	01 March 2025	38	Bayelsa	5G Broadband Router	Male	2	Fair	8	300GB FUP Monthly Unlimited	" ?30,000.00 "	19	" ?570,000.00 "	88.01	No	No Churn
CUST0368	Bola Meadows	01 February 2025	33	Anambra	Broadband MiFi	Female	1	Poor	50	30GB Monthly Broadband Plan	" ?9,000.00 "	3	" ?27,000.00 "	36.29	No	No Churn
CUST0369	Abubakar Rodriguez	01 February 2025	69	Taraba	4G Router	Male	3	Good	14	65GB Monthly Plan	" ?16,000.00 "	16	" ?256,000.00 "	119.46	No	No Churn
CUST0369	Abubakar Rodriguez	01 February 2025	69	Taraba	Broadband MiFi	Male	3	Good	14	120GB Monthly Broadband Plan	" ?24,000.00 "	10	" ?240,000.00 "	190.08	No	No Churn
CUST0370	Oghene Bush	01 January 2025	69	Lagos	5G Broadband Router	Male	5	Excellent	13	1.5TB Yearly Broadband Plan	" ?150,000.00 "	7	" ?1,050,000.00 "	154.18	No	No Churn
CUST0370	Oghene Bush	01 January 2025	69	Lagos	Mobile SIM Card	Male	5	Excellent	13	1GB+1.5mins Daily Plan	 ?500.00 	4	" ?2,000.00 "	11.09	No	No Churn
CUST0370	Oghene Bush	01 January 2025	69	Lagos	Broadband MiFi	Male	5	Excellent	13	150GB FUP Monthly Unlimited	" ?20,000.00 "	16	" ?320,000.00 "	137.21	No	No Churn
CUST0371	Grace Wilkerson	01 March 2025	38	Abuja (FCT)	Mobile SIM Card	Male	3	Good	4	3.2GB 2-Day Plan	" ?1,000.00 "	18	" ?18,000.00 "	148.21	Yes	Costly Data Plans
CUST0371	Grace Wilkerson	01 March 2025	38	Abuja (FCT)	Broadband MiFi	Male	3	Good	4	150GB FUP Monthly Unlimited	" ?20,000.00 "	1	" ?20,000.00 "	32.03	Yes	Costly Data Plans
CUST0372	Grace Salas	01 February 2025	30	Kaduna	4G Router	Male	5	Excellent	47	25GB Monthly Plan	" ?9,000.00 "	4	" ?36,000.00 "	46.40	No	No Churn
CUST0372	Grace Salas	01 February 2025	30	Kaduna	5G Broadband Router	Male	5	Excellent	47	200GB Monthly Broadband Plan	" ?25,000.00 "	8	" ?200,000.00 "	45.94	No	No Churn
CUST0373	Ibim Adams	01 February 2025	41	Jigawa	4G Router	Male	5	Excellent	5	165GB Monthly Plan	" ?35,000.00 "	12	" ?420,000.00 "	36.02	No	No Churn
CUST0373	Ibim Adams	01 February 2025	41	Jigawa	Broadband MiFi	Male	5	Excellent	5	150GB FUP Monthly Unlimited	" ?20,000.00 "	7	" ?140,000.00 "	91.82	No	No Churn
CUST0374	Oghene Oliver	01 January 2025	50	Benue	Mobile SIM Card	Female	5	Excellent	9	12.5GB Monthly Plan	" ?5,500.00 "	11	" ?60,500.00 "	83.94	Yes	Poor Customer Service
CUST0375	Nura Oconnell	01 February 2025	53	Abuja (FCT)	Mobile SIM Card	Male	1	Poor	37	12.5GB Monthly Plan	" ?5,500.00 "	14	" ?77,000.00 "	56.19	No	No Churn
CUST0375	Nura Oconnell	01 February 2025	53	Abuja (FCT)	Broadband MiFi	Male	1	Poor	37	150GB FUP Monthly Unlimited	" ?20,000.00 "	14	" ?280,000.00 "	49.94	No	No Churn
CUST0375	Nura Oconnell	01 February 2025	53	Abuja (FCT)	4G Router	Male	1	Poor	37	10GB+10mins Monthly Plan	" ?4,500.00 "	19	" ?85,500.00 "	178.42	No	No Churn
CUST0376	Obinna Miller	01 February 2025	16	Kogi	Mobile SIM Card	Male	5	Excellent	3	3.2GB 2-Day Plan	" ?1,000.00 "	8	" ?8,000.00 "	90.76	Yes	Relocation
CUST0377	Chinedu Christian	01 March 2025	17	Kogi	Mobile SIM Card	Male	3	Good	9	1GB+1.5mins Daily Plan	 ?500.00 	15	" ?7,500.00 "	32.78	Yes	Poor Network
CUST0378	Funke Carlson	01 February 2025	74	Sokoto	Mobile SIM Card	Male	2	Fair	56	2.5GB 2-Day Plan	 ?900.00 	3	" ?2,700.00 "	172.15	No	No Churn
CUST0378	Funke Carlson	01 February 2025	74	Sokoto	5G Broadband Router	Male	2	Fair	56	450GB 3-Month Broadband Plan	" ?75,000.00 "	11	" ?825,000.00 "	178.74	No	No Churn
CUST0379	Sarah Woods	01 March 2025	20	Cross River	Broadband MiFi	Female	5	Excellent	49	120GB Monthly Broadband Plan	" ?24,000.00 "	2	" ?48,000.00 "	176.23	No	No Churn
CUST0380	Michael Jacobs	01 March 2025	62	Oyo	5G Broadband Router	Male	4	Very Good	25	150GB FUP Monthly Unlimited	" ?20,000.00 "	7	" ?140,000.00 "	112.37	No	No Churn
CUST0380	Michael Jacobs	01 March 2025	62	Oyo	Broadband MiFi	Male	4	Very Good	25	150GB FUP Monthly Unlimited	" ?20,000.00 "	8	" ?160,000.00 "	196.26	No	No Churn
CUST0381	David Murphy	01 February 2025	30	Taraba	Mobile SIM Card	Male	3	Good	49	2.5GB 2-Day Plan	 ?900.00 	12	" ?10,800.00 "	13.14	No	No Churn
CUST0381	David Murphy	01 February 2025	30	Taraba	4G Router	Male	3	Good	49	165GB Monthly Plan	" ?35,000.00 "	17	" ?595,000.00 "	97.50	No	No Churn
CUST0382	Ifeanyi Cooper	01 March 2025	76	Adamawa	Broadband MiFi	Female	1	Poor	29	60GB Monthly Broadband Plan	" ?14,500.00 "	10	" ?145,000.00 "	179.64	Yes	Fast Data Consumption
CUST0383	Kunle Manning	01 February 2025	29	Abuja (FCT)	Broadband MiFi	Female	4	Very Good	8	120GB Monthly Broadband Plan	" ?24,000.00 "	16	" ?384,000.00 "	186.38	Yes	Poor Customer Service
CUST0383	Kunle Manning	01 February 2025	29	Abuja (FCT)	4G Router	Female	4	Very Good	8	25GB Monthly Plan	" ?9,000.00 "	1	" ?9,000.00 "	84.32	Yes	Poor Customer Service
CUST0383	Kunle Manning	01 February 2025	29	Abuja (FCT)	5G Broadband Router	Female	4	Very Good	8	120GB Monthly Broadband Plan	" ?24,000.00 "	1	" ?24,000.00 "	38.22	Yes	Poor Customer Service
CUST0384	Nura Rodriguez	01 March 2025	58	Kogi	Mobile SIM Card	Female	4	Very Good	42	1.5GB 2-Day Plan	 ?600.00 	10	" ?6,000.00 "	179.71	No	No Churn
CUST0384	Nura Rodriguez	01 March 2025	58	Kogi	4G Router	Female	4	Very Good	42	10GB+10mins Monthly Plan	" ?4,500.00 "	8	" ?36,000.00 "	157.96	No	No Churn
CUST0384	Nura Rodriguez	01 March 2025	58	Kogi	5G Broadband Router	Female	4	Very Good	42	1.5TB Yearly Broadband Plan	" ?150,000.00 "	10	" ?1,500,000.00 "	74.69	No	No Churn
CUST0385	Sade George	01 February 2025	34	Ekiti	5G Broadband Router	Female	5	Excellent	30	300GB FUP Monthly Unlimited	" ?30,000.00 "	4	" ?120,000.00 "	32.67	No	No Churn
CUST0385	Sade George	01 February 2025	34	Ekiti	Broadband MiFi	Female	5	Excellent	30	30GB Monthly Broadband Plan	" ?9,000.00 "	19	" ?171,000.00 "	198.76	No	No Churn
CUST0385	Sade George	01 February 2025	34	Ekiti	Mobile SIM Card	Female	5	Excellent	30	1.5GB 2-Day Plan	 ?600.00 	12	" ?7,200.00 "	88.46	No	No Churn
CUST0386	Shehu Torres	01 February 2025	42	Rivers	5G Broadband Router	Female	3	Good	23	150GB FUP Monthly Unlimited	" ?20,000.00 "	13	" ?260,000.00 "	184.13	No	No Churn
CUST0387	Grace Walsh	01 January 2025	34	Sokoto	5G Broadband Router	Female	5	Excellent	10	120GB Monthly Broadband Plan	" ?24,000.00 "	19	" ?456,000.00 "	193.94	No	No Churn
CUST0387	Grace Walsh	01 January 2025	34	Sokoto	4G Router	Female	5	Excellent	10	10GB+10mins Monthly Plan	" ?4,500.00 "	15	" ?67,500.00 "	160.02	No	No Churn
CUST0388	Tega Cervantes	01 January 2025	30	Taraba	Mobile SIM Card	Male	3	Good	9	7GB Monthly Plan	" ?3,500.00 "	2	" ?7,000.00 "	18.95	Yes	Relocation
CUST0389	Bala Dunn	01 January 2025	44	Akwa Ibom	Broadband MiFi	Male	5	Excellent	2	150GB FUP Monthly Unlimited	" ?20,000.00 "	20	" ?400,000.00 "	98.35	No	No Churn
CUST0389	Bala Dunn	01 January 2025	44	Akwa Ibom	5G Broadband Router	Male	5	Excellent	2	30GB Monthly Broadband Plan	" ?9,000.00 "	12	" ?108,000.00 "	181.74	No	No Churn
CUST0389	Bala Dunn	01 January 2025	44	Akwa Ibom	4G Router	Male	5	Excellent	2	165GB Monthly Plan	" ?35,000.00 "	14	" ?490,000.00 "	30.02	No	No Churn
CUST0390	Ejiro Gonzalez	01 March 2025	65	Gombe	Broadband MiFi	Male	3	Good	19	60GB Monthly Broadband Plan	" ?14,500.00 "	14	" ?203,000.00 "	148.43	No	No Churn
CUST0390	Ejiro Gonzalez	01 March 2025	65	Gombe	Mobile SIM Card	Male	3	Good	19	12.5GB Monthly Plan	" ?5,500.00 "	14	" ?77,000.00 "	58.08	No	No Churn
CUST0391	Ibim Schwartz	01 March 2025	33	Katsina	5G Broadband Router	Male	4	Very Good	14	150GB FUP Monthly Unlimited	" ?20,000.00 "	9	" ?180,000.00 "	1.82	No	No Churn
CUST0391	Ibim Schwartz	01 March 2025	33	Katsina	Broadband MiFi	Male	4	Very Good	14	60GB Monthly Broadband Plan	" ?14,500.00 "	15	" ?217,500.00 "	35.39	No	No Churn
CUST0391	Ibim Schwartz	01 March 2025	33	Katsina	4G Router	Male	4	Very Good	14	10GB+10mins Monthly Plan	" ?4,500.00 "	13	" ?58,500.00 "	40.25	No	No Churn
CUST0392	Abubakar Hayes	01 March 2025	78	Rivers	4G Router	Female	4	Very Good	54	65GB Monthly Plan	" ?16,000.00 "	10	" ?160,000.00 "	31.23	No	No Churn
CUST0392	Abubakar Hayes	01 March 2025	78	Rivers	Broadband MiFi	Female	4	Very Good	54	60GB Monthly Broadband Plan	" ?14,500.00 "	10	" ?145,000.00 "	25.27	No	No Churn
CUST0393	Ibim Ballard	01 January 2025	38	Yobe	5G Broadband Router	Male	3	Good	2	1.5TB Yearly Broadband Plan	" ?150,000.00 "	9	" ?1,350,000.00 "	113.33	No	No Churn
CUST0394	John Nielsen	01 March 2025	31	Gombe	5G Broadband Router	Male	2	Fair	55	1.5TB Yearly Broadband Plan	" ?150,000.00 "	5	" ?750,000.00 "	175.72	No	No Churn
CUST0395	Oghene Pacheco	01 February 2025	36	Oyo	Broadband MiFi	Female	3	Good	24	150GB FUP Monthly Unlimited	" ?20,000.00 "	20	" ?400,000.00 "	153.06	Yes	Costly Data Plans
CUST0395	Oghene Pacheco	01 February 2025	36	Oyo	5G Broadband Router	Female	3	Good	24	300GB FUP Monthly Unlimited	" ?30,000.00 "	11	" ?330,000.00 "	108.97	Yes	Costly Data Plans
CUST0395	Oghene Pacheco	01 February 2025	36	Oyo	Mobile SIM Card	Female	3	Good	24	1GB+1.5mins Daily Plan	 ?500.00 	12	" ?6,000.00 "	54.66	Yes	Costly Data Plans
CUST0396	Ngozi Johnson	01 March 2025	61	Plateau	5G Broadband Router	Male	3	Good	9	150GB FUP Monthly Unlimited	" ?20,000.00 "	17	" ?340,000.00 "	43.97	No	No Churn
CUST0396	Ngozi Johnson	01 March 2025	61	Plateau	Broadband MiFi	Male	3	Good	9	150GB FUP Monthly Unlimited	" ?20,000.00 "	18	" ?360,000.00 "	166.40	No	No Churn
CUST0397	Sarah Perry	01 January 2025	30	Kogi	Mobile SIM Card	Female	1	Poor	59	7GB Monthly Plan	" ?3,500.00 "	12	" ?42,000.00 "	62.66	No	No Churn
CUST0398	Amaka Shannon	01 March 2025	72	Bauchi	4G Router	Female	1	Poor	12	10GB+10mins Monthly Plan	" ?4,500.00 "	5	" ?22,500.00 "	171.43	No	No Churn
CUST0399	Nura Delgado	01 January 2025	55	Borno	Broadband MiFi	Male	4	Very Good	9	30GB Monthly Broadband Plan	" ?9,000.00 "	14	" ?126,000.00 "	155.05	No	No Churn
CUST0400	Bola Vincent	01 January 2025	41	Anambra	Broadband MiFi	Male	4	Very Good	51	300GB FUP Monthly Unlimited	" ?30,000.00 "	4	" ?120,000.00 "	133.68	Yes	Costly Data Plans
CUST0401	Ifeanyi Adkins	01 March 2025	42	Benue	5G Broadband Router	Male	1	Poor	43	200GB Monthly Broadband Plan	" ?25,000.00 "	17	" ?425,000.00 "	32.53	Yes	Better Offers from Competitors
CUST0401	Ifeanyi Adkins	01 March 2025	42	Benue	Mobile SIM Card	Male	1	Poor	43	500MB Daily Plan	 ?350.00 	3	" ?1,050.00 "	101.23	Yes	Better Offers from Competitors
CUST0401	Ifeanyi Adkins	01 March 2025	42	Benue	4G Router	Male	1	Poor	43	65GB Monthly Plan	" ?16,000.00 "	1	" ?16,000.00 "	164.01	Yes	Better Offers from Competitors
CUST0402	Sarah Oconnor	01 January 2025	43	Benue	Mobile SIM Card	Female	1	Poor	11	12.5GB Monthly Plan	" ?5,500.00 "	4	" ?22,000.00 "	134.87	No	No Churn
CUST0402	Sarah Oconnor	01 January 2025	43	Benue	4G Router	Female	1	Poor	11	10GB+10mins Monthly Plan	" ?4,500.00 "	13	" ?58,500.00 "	167.03	No	No Churn
CUST0402	Sarah Oconnor	01 January 2025	43	Benue	Broadband MiFi	Female	1	Poor	11	60GB Monthly Broadband Plan	" ?14,500.00 "	8	" ?116,000.00 "	43.25	No	No Churn
CUST0403	Ibim Soto	01 January 2025	30	Niger	5G Broadband Router	Male	5	Excellent	30	30GB Monthly Broadband Plan	" ?9,000.00 "	16	" ?144,000.00 "	16.91	Yes	Better Offers from Competitors
CUST0403	Ibim Soto	01 January 2025	30	Niger	Mobile SIM Card	Male	5	Excellent	30	3.2GB 2-Day Plan	" ?1,000.00 "	15	" ?15,000.00 "	77.26	Yes	Better Offers from Competitors
CUST0404	Maryam Buck	01 February 2025	72	Osun	5G Broadband Router	Female	2	Fair	19	30GB Monthly Broadband Plan	" ?9,000.00 "	16	" ?144,000.00 "	199.75	No	No Churn
CUST0404	Maryam Buck	01 February 2025	72	Osun	Broadband MiFi	Female	2	Fair	19	30GB Monthly Broadband Plan	" ?9,000.00 "	17	" ?153,000.00 "	79.58	No	No Churn
CUST0405	Chinedu Brown	01 January 2025	31	Plateau	4G Router	Female	2	Fair	26	165GB Monthly Plan	" ?35,000.00 "	14	" ?490,000.00 "	24.99	Yes	Poor Customer Service
CUST0405	Chinedu Brown	01 January 2025	31	Plateau	5G Broadband Router	Female	2	Fair	26	1.5TB Yearly Broadband Plan	" ?150,000.00 "	19	" ?2,850,000.00 "	56.06	Yes	Poor Customer Service
CUST0406	Zainab Soto	01 February 2025	67	Ekiti	Mobile SIM Card	Female	4	Very Good	43	3.2GB 2-Day Plan	" ?1,000.00 "	16	" ?16,000.00 "	24.88	No	No Churn
CUST0407	Grace Thompson	01 January 2025	45	Borno	4G Router	Male	1	Poor	7	165GB Monthly Plan	" ?35,000.00 "	11	" ?385,000.00 "	121.11	No	No Churn
CUST0408	Obinna Daniels	01 February 2025	54	Anambra	Mobile SIM Card	Male	4	Very Good	43	1GB+1.5mins Daily Plan	 ?500.00 	18	" ?9,000.00 "	108.72	Yes	High Call Tarriffs
CUST0408	Obinna Daniels	01 February 2025	54	Anambra	5G Broadband Router	Male	4	Very Good	43	30GB Monthly Broadband Plan	" ?9,000.00 "	2	" ?18,000.00 "	190.54	Yes	High Call Tarriffs
CUST0409	Boma Burns	01 February 2025	31	Jigawa	4G Router	Female	4	Very Good	21	25GB Monthly Plan	" ?9,000.00 "	6	" ?54,000.00 "	177.00	No	No Churn
CUST0410	Grace Snyder	01 February 2025	71	Borno	Mobile SIM Card	Female	4	Very Good	46	12.5GB Monthly Plan	" ?5,500.00 "	6	" ?33,000.00 "	112.67	No	No Churn
CUST0410	Grace Snyder	01 February 2025	71	Borno	5G Broadband Router	Female	4	Very Good	46	30GB Monthly Broadband Plan	" ?9,000.00 "	16	" ?144,000.00 "	78.58	No	No Churn
CUST0410	Grace Snyder	01 February 2025	71	Borno	4G Router	Female	4	Very Good	46	165GB Monthly Plan	" ?35,000.00 "	12	" ?420,000.00 "	123.58	No	No Churn
CUST0411	Abubakar Lane	01 January 2025	57	Oyo	Broadband MiFi	Male	2	Fair	38	300GB FUP Monthly Unlimited	" ?30,000.00 "	14	" ?420,000.00 "	76.42	No	No Churn
CUST0411	Abubakar Lane	01 January 2025	57	Oyo	5G Broadband Router	Male	2	Fair	38	200GB Monthly Broadband Plan	" ?25,000.00 "	14	" ?350,000.00 "	198.39	No	No Churn
CUST0412	Oghene Bartlett	01 March 2025	23	Imo	5G Broadband Router	Male	5	Excellent	16	150GB FUP Monthly Unlimited	" ?20,000.00 "	1	" ?20,000.00 "	67.85	Yes	High Call Tarriffs
CUST0413	David Giles	01 February 2025	57	Rivers	5G Broadband Router	Female	5	Excellent	43	1.5TB Yearly Broadband Plan	" ?150,000.00 "	11	" ?1,650,000.00 "	117.80	No	No Churn
CUST0413	David Giles	01 February 2025	57	Rivers	Broadband MiFi	Female	5	Excellent	43	60GB Monthly Broadband Plan	" ?14,500.00 "	11	" ?159,500.00 "	114.29	No	No Churn
CUST0414	Ngozi Williams	01 February 2025	78	Anambra	5G Broadband Router	Male	5	Excellent	22	200GB Monthly Broadband Plan	" ?25,000.00 "	7	" ?175,000.00 "	193.90	No	No Churn
CUST0414	Ngozi Williams	01 February 2025	78	Anambra	Broadband MiFi	Male	5	Excellent	22	60GB Monthly Broadband Plan	" ?14,500.00 "	3	" ?43,500.00 "	127.27	No	No Churn
CUST0414	Ngozi Williams	01 February 2025	78	Anambra	4G Router	Male	5	Excellent	22	10GB+10mins Monthly Plan	" ?4,500.00 "	2	" ?9,000.00 "	57.83	No	No Churn
CUST0415	Maryam Anthony	01 January 2025	67	Osun	Mobile SIM Card	Male	5	Excellent	46	20GB Monthly Plan	" ?7,500.00 "	3	" ?22,500.00 "	42.34	No	No Churn
CUST0416	Maryam Blankenship	01 March 2025	80	Abia	Mobile SIM Card	Female	2	Fair	43	16.5GB+10mins Monthly Plan	" ?6,500.00 "	1	" ?6,500.00 "	36.53	No	No Churn
CUST0416	Maryam Blankenship	01 March 2025	80	Abia	5G Broadband Router	Female	2	Fair	43	300GB FUP Monthly Unlimited	" ?30,000.00 "	7	" ?210,000.00 "	115.58	No	No Churn
CUST0417	Zina Hernandez	01 January 2025	50	Adamawa	4G Router	Female	5	Excellent	60	10GB+10mins Monthly Plan	" ?4,500.00 "	10	" ?45,000.00 "	149.41	Yes	Fast Data Consumption
CUST0418	Boma Johnson	01 February 2025	68	Niger	4G Router	Male	4	Very Good	41	165GB Monthly Plan	" ?35,000.00 "	5	" ?175,000.00 "	48.08	Yes	Costly Data Plans
CUST0418	Boma Johnson	01 February 2025	68	Niger	Mobile SIM Card	Male	4	Very Good	41	500MB Daily Plan	 ?350.00 	10	" ?3,500.00 "	6.03	Yes	Costly Data Plans
CUST0418	Boma Johnson	01 February 2025	68	Niger	Broadband MiFi	Male	4	Very Good	41	60GB Monthly Broadband Plan	" ?14,500.00 "	14	" ?203,000.00 "	97.33	Yes	Costly Data Plans
CUST0419	Boma Sanchez	01 February 2025	20	Benue	4G Router	Male	1	Poor	18	65GB Monthly Plan	" ?16,000.00 "	16	" ?256,000.00 "	192.78	Yes	Better Offers from Competitors
CUST0419	Boma Sanchez	01 February 2025	20	Benue	5G Broadband Router	Male	1	Poor	18	30GB Monthly Broadband Plan	" ?9,000.00 "	3	" ?27,000.00 "	11.54	Yes	Better Offers from Competitors
CUST0420	Ese Miller	01 March 2025	54	Kaduna	4G Router	Female	1	Poor	58	65GB Monthly Plan	" ?16,000.00 "	19	" ?304,000.00 "	104.63	No	No Churn
CUST0420	Ese Miller	01 March 2025	54	Kaduna	Broadband MiFi	Female	1	Poor	58	120GB Monthly Broadband Plan	" ?24,000.00 "	3	" ?72,000.00 "	50.74	No	No Churn
CUST0420	Ese Miller	01 March 2025	54	Kaduna	5G Broadband Router	Female	1	Poor	58	60GB Monthly Broadband Plan	" ?14,500.00 "	11	" ?159,500.00 "	120.16	No	No Churn
CUST0421	Tega Stokes	01 February 2025	65	Imo	Mobile SIM Card	Female	1	Poor	14	2.5GB 2-Day Plan	 ?900.00 	12	" ?10,800.00 "	98.33	Yes	Costly Data Plans
CUST0421	Tega Stokes	01 February 2025	65	Imo	4G Router	Female	1	Poor	14	65GB Monthly Plan	" ?16,000.00 "	14	" ?224,000.00 "	63.64	Yes	Costly Data Plans
CUST0422	John Smith	01 February 2025	47	Akwa Ibom	Broadband MiFi	Male	3	Good	24	30GB Monthly Broadband Plan	" ?9,000.00 "	8	" ?72,000.00 "	138.29	No	No Churn
CUST0423	Saidu Smith	01 January 2025	65	Abia	Mobile SIM Card	Female	5	Excellent	58	20GB Monthly Plan	" ?7,500.00 "	9	" ?67,500.00 "	185.54	No	No Churn
CUST0423	Saidu Smith	01 January 2025	65	Abia	Broadband MiFi	Female	5	Excellent	58	300GB FUP Monthly Unlimited	" ?30,000.00 "	8	" ?240,000.00 "	18.50	No	No Churn
CUST0424	Maryam Becker	01 March 2025	42	Abuja (FCT)	Broadband MiFi	Female	4	Very Good	41	60GB Monthly Broadband Plan	" ?14,500.00 "	11	" ?159,500.00 "	147.52	No	No Churn
CUST0424	Maryam Becker	01 March 2025	42	Abuja (FCT)	4G Router	Female	4	Very Good	41	165GB Monthly Plan	" ?35,000.00 "	4	" ?140,000.00 "	175.41	No	No Churn
CUST0425	Amina Ortega	01 February 2025	49	Zamfara	5G Broadband Router	Male	5	Excellent	23	30GB Monthly Broadband Plan	" ?9,000.00 "	6	" ?54,000.00 "	128.45	No	No Churn
CUST0425	Amina Ortega	01 February 2025	49	Zamfara	4G Router	Male	5	Excellent	23	165GB Monthly Plan	" ?35,000.00 "	5	" ?175,000.00 "	158.31	No	No Churn
CUST0425	Amina Ortega	01 February 2025	49	Zamfara	Broadband MiFi	Male	5	Excellent	23	30GB Monthly Broadband Plan	" ?9,000.00 "	10	" ?90,000.00 "	80.43	No	No Churn
CUST0426	Ese Mathis	01 February 2025	26	Delta	Mobile SIM Card	Male	5	Excellent	16	1.5GB 2-Day Plan	 ?600.00 	19	" ?11,400.00 "	52.51	No	No Churn
CUST0426	Ese Mathis	01 February 2025	26	Delta	4G Router	Male	5	Excellent	16	25GB Monthly Plan	" ?9,000.00 "	7	" ?63,000.00 "	160.01	No	No Churn
CUST0427	Chinedu West	01 February 2025	69	Gombe	4G Router	Male	5	Excellent	26	10GB+10mins Monthly Plan	" ?4,500.00 "	6	" ?27,000.00 "	52.73	Yes	Poor Network
CUST0427	Chinedu West	01 February 2025	69	Gombe	Broadband MiFi	Male	5	Excellent	26	30GB Monthly Broadband Plan	" ?9,000.00 "	14	" ?126,000.00 "	80.51	Yes	Poor Network
CUST0427	Chinedu West	01 February 2025	69	Gombe	Mobile SIM Card	Male	5	Excellent	26	1GB+1.5mins Daily Plan	 ?500.00 	12	" ?6,000.00 "	30.28	Yes	Poor Network
